District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8727966,74.4252439,12,3.821656051,3,2.5,2.5,2.5,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8727865,74.4252424,15,4.777070064,6,4,5,4.5,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8728093,74.4252465,16,5.095541401,5,5.5,5,5.25,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8728242,74.4252324,12,3.821656051,3,2,2.5,2.25,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8728348,74.4252239,15,4.777070064,4.5,2.5,3,2.75,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8728405,74.4252143,17,5.414012739,6.5,3.5,4,3.75,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8728506,74.4252071,20,6.369426752,1.5,2,1,1.5,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8728624,74.4251938,8,2.547770701,1.5,1,1,1,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8728737,74.4251864,23,7.324840764,5.5,5,6,5.5,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8729224,74.425149,23,7.324840764,6,6.5,5,5.75,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8727918,74.4254936,9,2.866242038,5,3,3,3,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8728484,74.4254712,13,4.140127389,3,2.5,2,2.25,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8727906,74.4255264,10,3.184713376,3.5,2,2.5,2.25,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8728462,74.4254033,14,4.458598726,3.5,3,2.5,2.75,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8728906,74.4254297,10,3.184713376,3,2.5,2,2.25,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8729227,74.4253468,9,2.866242038,4,2.5,3,2.75,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8729471,74.4253195,11,3.503184713,3,3,4,3.5,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8729447,74.4253216,16,5.095541401,6.5,5.5,6,5.75,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8729775,74.4252789,12,3.821656051,5,3,2.5,2.75,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8729786,74.4252764,12,3.821656051,3.5,2.5,2.5,2.5,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.872987,74.425245,12,3.821656051,4.5,2.5,5,3.75,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8730526,74.4251354,14,4.458598726,5,3,4,3.5,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8730576,74.4251127,15,4.777070064,6.5,5,6,5.5,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8730674,74.4251041,5.5,1.751592357,6,5,6,5.5,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8730897,74.425077,9,2.866242038,4.5,2.5,3,2.75,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8731174,74.4250447,12,3.821656051,4,3,3,3,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8732489,74.424937,13,4.140127389,5,3,3.5,3.25,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Mango,18.8731608,74.4249366,9,2.866242038,3,2.5,2.5,2.5,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Custard apple,18.8731635,74.4250113,16,5.095541401,6,5,5.5,5.25,1.83
Ahmednagar,Parner,February 2024,2022,Fruit,Custard apple,18.8731991,74.425097,20,6.369426752,5.5,5,5.5,5.25,1.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7586667,75.3067767,30,9.554140127,10,5,4.5,4.75,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.758652,75.3067729,29,9.23566879,8,4.2,5,4.6,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7584568,75.3069545,30,9.554140127,9,4,3,3.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7585874,75.3069495,44,14.01273885,12,7.1,7.5,7.3,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7585736,75.3069481,37,11.78343949,12,6.2,6.8,6.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7585653,75.3069528,20,6.369426752,8,4.5,5.1,4.8,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7585717,75.3069467,39,12.42038217,11.5,7,6,6.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7585596,75.3069855,53,16.87898089,14,9.2,7.8,8.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7585501,75.3070615,30,9.554140127,11,4,3.8,3.9,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7585683,75.307085,29,9.23566879,9,3,4,3.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.75854,75.30711,35,11.14649682,11,5,4.8,4.9,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7582771,75.3073481,45,14.33121019,9.2,6,5.2,5.6,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7583383,75.3072583,45,14.33121019,10,3.5,4.2,3.85,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7583256,75.3072738,30,9.554140127,10,4.2,5,4.6,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7583167,75.307305,25,7.961783439,9,2.5,3,2.75,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7579591,75.3079225,29,9.23566879,9,3,2.8,2.9,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.75796,75.3079217,22,7.006369427,7.5,2,2.5,2.25,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7579033,75.3076249,27,8.598726115,12,3,3.2,3.1,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7584741,75.3075725,28,8.917197452,10,4.2,5,4.6,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7584068,75.3076973,42,13.37579618,12,8,9,8.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7583426,75.3078035,27,8.598726115,7,4.5,4,4.25,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7582536,75.308006,39,12.42038217,12,7.5,8.5,8,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7582417,75.3079867,40,12.7388535,12,7,7.5,7.25,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.758236,75.3080415,39,12.42038217,10.5,7,7,7,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7582537,75.3080841,25,7.961783439,11,6,6.5,6.25,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7582324,75.3081381,48,15.2866242,11,6,7,6.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7582367,75.308135,44,14.01273885,12,8,9,8.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7582647,75.3082348,44,14.01273885,12.5,9,8,8.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7581948,75.3082949,20,6.369426752,8,4,3,3.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7581876,75.3083178,30,9.554140127,10,5,6,5.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.758205,75.308365,33,10.50955414,11.5,8,9,8.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.758162,75.308415,17,5.414012739,8,3,2,2.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7582158,75.3084474,40,12.7388535,12,8,7,7.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7581759,75.3084419,43,13.69426752,12.5,11,10,10.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7581371,75.3085408,32,10.1910828,9.5,5,4,4.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7581545,75.3085715,38,12.10191083,11,6,7,6.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7580658,75.3085863,45,14.33121019,12.5,7,7.5,7.25,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.758117,75.3086633,40,12.7388535,11,7,6,6.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7580509,75.3086785,55,17.51592357,14,7,6,6.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7580051,75.3086901,30,9.554140127,12,4,3.5,3.75,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7580597,75.3086336,40,12.7388535,12,6,5,5.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7580621,75.3086321,50,15.92356688,12.5,8,7,7.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7580693,75.3086446,24,7.643312102,13,4,5,4.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.758095,75.3086333,40,12.7388535,13,6,5,5.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7580685,75.3085895,44,14.01273885,13,7,5.5,6.25,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7581149,75.3085509,47,14.96815287,11.5,7.5,6,6.75,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7581023,75.3085322,49,15.60509554,14,9,12,10.5,6.83
Ahmednagar,Jamkhed,February 2024,2017,Fruit,Orange,18.7581923,75.3082908,36,11.46496815,11,5,4.5,4.75,6.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581056,75.3082832,20,6.369426752,8.5,4,5,4.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581323,75.3083576,28,8.917197452,9,4,4.5,4.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581718,75.3082469,38,12.10191083,10,6,5,5.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581904,75.3082078,67,21.33757962,13,10.2,9.8,10,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581742,75.3080568,31,9.872611465,11,5,4,4.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758195,75.3081597,32,10.1910828,10,6,5.4,5.7,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582085,75.3079993,43,13.69426752,12,8,7,7.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581933,75.3080883,28,8.917197452,10.4,5,4.5,4.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758166,75.3081811,15,4.777070064,6,3,4,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581905,75.3080874,38,12.10191083,11,8.4,8.1,8.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582747,75.3079923,26,8.280254777,10,4,6,5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583619,75.3077771,29,9.23566879,11,5,4,4.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582292,75.3079171,38,12.10191083,12,7,7.5,7.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582488,75.307906,27,8.598726115,8,6.8,7,6.9,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581688,75.3076566,39,12.42038217,12,11,10.2,10.6,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758305,75.3077323,22,7.006369427,10,5,5.9,5.45,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582941,75.3077389,24,7.643312102,10,4,3,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758264,75.3076917,21,6.687898089,10.8,4,5,4.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582731,75.3076461,20,6.369426752,10.3,4,4.5,4.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758254,75.3076151,47,14.96815287,13,7,7.8,7.4,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582509,75.3075366,48,15.2866242,12.5,6,5,5.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582582,75.3075179,40,12.7388535,12.2,5,6,5.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583435,75.3074473,43,13.69426752,12,6,5.8,5.9,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582967,75.3074717,43,13.69426752,12.3,7,6.2,6.6,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.75833,75.3074817,22,7.006369427,10.8,5,4.9,4.95,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583155,75.3073702,21,6.687898089,9,4,3.2,3.6,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582354,75.3073775,47,14.96815287,12.8,8.2,6,7.1,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583368,75.3072863,42,13.37579618,12,7,6.2,6.6,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.75834,75.3072883,38,12.10191083,11.5,7,6,6.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583911,75.3072073,28,8.917197452,9,4,3.5,3.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583873,75.3071968,22,7.006369427,8,4,3,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583866,75.307077,42,13.37579618,12.2,6.8,7,6.9,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584126,75.3070674,17,5.414012739,10,3.5,4,3.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758388,75.3070606,47,14.96815287,11.8,6,5.5,5.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583817,75.3070167,40,12.7388535,12,5,5.8,5.4,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584576,75.306976,44,14.01273885,12,8,7.1,7.55,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584317,75.3069283,20,6.369426752,7.5,4,3,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584144,75.3069153,19,6.050955414,6,3,3,3,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584881,75.3068324,50,15.92356688,11.2,7,6,6.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584434,75.3068138,25,7.961783439,10.2,4,3.5,3.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583863,75.3066761,25,7.961783439,8,3,3.5,3.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583971,75.3066801,29,9.23566879,8,4,4.5,4.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583976,75.3067555,22,7.006369427,8,4,3,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583449,75.3067522,30,9.554140127,9,5,4.3,4.65,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583915,75.3068169,40,12.7388535,9,5.9,5.2,5.55,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583656,75.306806,18,5.732484076,6.2,3,3.2,3.1,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758342,75.3068443,50,15.92356688,12.3,9,8,8.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583715,75.3069652,40,12.7388535,12,6,6.5,6.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582554,75.3069696,20,6.369426752,8,4,3.2,3.6,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582537,75.3069506,39,12.42038217,10,4,4.5,4.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7579503,75.3087065,34,10.82802548,14,3,4,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7579524,75.3087032,24,7.643312102,10,3,4,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7579572,75.308689,32,10.1910828,11,4.5,4,4.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7579995,75.3085689,36,11.46496815,12,6,7,6.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7579838,75.3085511,13,4.140127389,8,3,4,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758033,75.3085154,35,11.14649682,14,6,7.5,6.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7580114,75.3084379,40,12.7388535,12.5,5.5,6,5.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7579833,75.3083822,24,7.643312102,8,5,4,4.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758012,75.3084015,20,6.369426752,7,3,4.5,3.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758016,75.3083935,42,13.37579618,11,5.9,6,5.95,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7580199,75.3083249,24,7.643312102,7,5,3.5,4.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7580248,75.3083202,31,9.872611465,10,4,5.5,4.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7580704,75.3082844,45,14.33121019,11,5,6.5,5.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7580817,75.3082562,37,11.78343949,11,5,7,6,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7580882,75.3081998,42,13.37579618,11,5,7,6,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7580985,75.3081382,45,14.33121019,11,6,7,6.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581095,75.3081207,25,7.961783439,8,4,3,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758113,75.3081014,27,8.598726115,8.5,4,5.5,4.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581268,75.30806,45,14.33121019,11,5,6,5.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581759,75.3079359,22,7.006369427,9,5,4,4.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581525,75.3079185,22,7.006369427,10,5,4.5,4.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581722,75.3078615,25,7.961783439,7.5,4,3,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581475,75.3078279,27,8.598726115,7,5,3,4,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581564,75.3078164,18,5.732484076,7,3,4,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581636,75.3077838,43,13.69426752,12.5,7,6,6.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581598,75.3077692,25,7.961783439,9.5,5,6,5.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581883,75.3077013,46,14.64968153,10,6,5,5.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581727,75.3076067,48,15.2866242,12.5,9,10,9.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581812,75.3075882,27,8.598726115,9.5,5,4,4.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582083,75.3075239,34,10.82802548,11.4,6.5,5,5.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582214,75.3074913,25,7.961783439,9.5,4,3.5,3.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582194,75.3074761,42,13.37579618,10,6,7,6.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582318,75.3074227,31,9.872611465,11.5,4,5.5,4.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582424,75.3073823,38,12.10191083,11.5,4,6,5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582512,75.3072452,41,13.05732484,12.5,7,9,8,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582618,75.3072039,28,8.917197452,9.3,4,6,5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583462,75.3071027,15,4.777070064,7.2,3,4,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582882,75.3071189,26,8.280254777,8.5,3,4.5,3.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583094,75.3071019,53,16.87898089,12,6,8,7,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583295,75.3070073,38,12.10191083,11.5,5,6.8,5.9,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583334,75.3069777,51,16.24203822,11.5,6,8,7,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583474,75.3069562,25,7.961783439,8.5,4,4.5,4.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583704,75.3069057,35,11.14649682,10.5,5,6.5,5.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583795,75.3068388,32,10.1910828,8,4,5.5,4.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583759,75.3068204,28,8.917197452,9,3.5,4.8,4.15,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583726,75.3068178,34,10.82802548,10.5,4,5.5,4.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584358,75.3066869,23,7.324840764,10,3,5,4,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583392,75.3066079,40,12.7388535,13,6,8,7,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583416,75.306614,23,7.324840764,10.5,3,4,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582874,75.3066689,22,7.006369427,8,4,3.5,3.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584449,75.3067062,28,8.917197452,8,2.5,3,2.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584584,75.3067692,9,2.866242038,9,3,4,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584619,75.3067818,31,9.872611465,9,4,5,4.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584572,75.3068064,27,8.598726115,10,4,5,4.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584599,75.3068201,31,9.872611465,10.5,6,4,5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584377,75.3068951,52,16.56050955,11,7,6,6.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584343,75.3069075,42,13.37579618,11,5,6,5.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584057,75.3069811,42,13.37579618,10.5,5,6,5.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584108,75.3069863,54,17.19745223,12,7,7,7,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584108,75.3070048,42,13.37579618,11.5,6,7,6.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7584071,75.307013,35,11.14649682,9,5,6,5.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758381,75.3070396,20,6.369426752,5,3,3.5,3.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583618,75.3071744,32,10.1910828,9.5,3.5,4,3.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583586,75.3071823,25,7.961783439,9,3,2.5,2.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583449,75.3071988,35,11.14649682,9,4,4.5,4.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582439,75.3073617,36,11.46496815,10,6,5,5.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7583342,75.307236,62,19.74522293,14,12,13,12.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582355,75.307425,13,4.140127389,4,1.5,3,2.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582404,75.3074318,38,12.10191083,11,7,6,6.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582435,75.3074516,35,11.14649682,11.5,3,4,3.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582267,75.307531,42,13.37579618,12,11,13,12,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582452,75.3075592,42,13.37579618,12,7,8,7.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582343,75.3075754,26,8.280254777,10,3.5,4,3.75,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.758209,75.3076879,49,15.60509554,12,8,9,8.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582197,75.3077087,45,14.33121019,12,8,9,8.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582181,75.307714,42,13.37579618,12.5,10,9,9.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7582174,75.3077316,32,10.1910828,10.5,4,4.5,4.25,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581979,75.3078376,17,5.414012739,7.5,2.5,2.5,2.5,7.83
Ahmednagar,Jamkhed,February 2024,2016,Fruit,Orange,18.7581963,75.3078402,35,11.14649682,9.5,9,10,9.5,7.83
