District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years,height_m,crown_m,_age_informative
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8728782,74.4249938,17.0,5.414012739,5.0,4.0,4.0,4.0,1.92,1.524,1.2192,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.872924,74.425053,16.0,5.095541401,6.3,5.5,5.0,5.25,1.92,1.92024,1.6002,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.87293,74.42505,15.0,4.777070064,5.5,4.0,4.5,4.25,1.92,1.6764000000000001,1.2954,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8728117,74.4251067,10.0,3.184713376,2.0,1.0,1.0,1.0,1.92,0.6096,0.3048,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8728611,74.4251416,15.0,4.777070064,6.5,5.0,6.0,5.5,1.92,1.9812,1.6764000000000001,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8728331,74.4252018,13.0,4.140127389,5.0,4.5,3.0,3.75,1.92,1.524,1.143,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8727964,74.4252476,10.0,3.184713376,3.5,3.0,2.5,2.75,1.92,1.0668,0.8382000000000001,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8727845,74.4252744,10.0,3.184713376,4.0,3.5,3.0,3.25,1.92,1.2192,0.9906,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8726467,74.4253283,8.0,2.547770701,3.0,3.0,2.5,2.75,1.92,0.9144000000000001,0.8382000000000001,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8726437,74.4255453,10.0,3.184713376,4.0,4.0,3.0,3.5,1.92,1.2192,1.0668,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8727502,74.4254231,11.0,3.503184713,5.5,4.0,3.0,3.5,1.92,1.6764000000000001,1.0668,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8726844,74.4254753,11.0,3.503184713,4.0,3.0,3.0,3.0,1.92,1.2192,0.9144000000000001,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8728317,74.4252643,13.0,4.140127389,5.0,5.0,4.0,4.5,1.92,1.524,1.3716000000000002,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8728628,74.4252541,10.0,3.184713376,4.0,3.0,3.5,3.25,1.92,1.2192,0.9906,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8728637,74.4251951,15.0,4.777070064,6.0,6.0,6.5,6.25,1.92,1.8288000000000002,1.905,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8728667,74.4251933,11.0,3.503184713,4.0,3.5,3.0,3.25,1.92,1.2192,0.9906,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8729456,74.425205,12.0,3.821656051,5.5,3.0,3.0,3.0,1.92,1.6764000000000001,0.9144000000000001,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.87299,74.4251167,9.0,2.866242038,4.0,2.0,2.5,2.25,1.92,1.2192,0.6858000000000001,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8729997,74.4251169,13.0,4.140127389,5.5,6.0,5.0,5.5,1.92,1.6764000000000001,1.6764000000000001,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8730849,74.4250235,17.0,5.414012739,6.0,6.0,5.0,5.5,1.92,1.8288000000000002,1.6764000000000001,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.873079,74.4249933,16.0,5.095541401,6.0,6.0,5.0,5.5,1.92,1.8288000000000002,1.6764000000000001,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8730767,74.4249789,12.0,3.821656051,5.0,3.0,4.5,3.75,1.92,1.524,1.143,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8731133,74.4249487,14.0,4.458598726,6.0,4.0,4.0,4.0,1.92,1.8288000000000002,1.2192,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8731308,74.4249389,11.0,3.503184713,4.5,3.0,3.0,3.0,1.92,1.3716000000000002,0.9144000000000001,1.0
Ahmednagar,Parner,March 2024,2022.0,Fruit,Custard apple,18.8730817,74.4250723,15.0,4.777070064,6.5,5.0,5.5,5.25,1.92,1.9812,1.6002,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7271436,74.9848027,35.0,11.14649682,11.0,10.0,8.0,9.0,8.92,3.3528000000000002,2.7432000000000003,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7271228,74.984781,64.0,20.38216561,12.0,16.0,12.0,14.0,8.92,3.6576000000000004,4.2672,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7268621,74.9848425,52.0,16.56050955,11.0,14.0,17.0,15.5,8.92,3.3528000000000002,4.7244,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Jamun,18.7268975,74.9848548,64.0,20.38216561,11.0,19.0,15.0,17.0,8.92,3.3528000000000002,5.1816,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7267627,74.9847754,58.0,18.47133758,10.0,16.0,16.0,16.0,8.92,3.048,4.8768,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7266472,74.984853,43.0,13.69426752,6.0,11.0,13.0,12.0,8.92,1.8288000000000002,3.6576000000000004,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7268679,74.9847417,49.0,15.60509554,11.0,15.0,17.0,16.0,8.92,3.3528000000000002,4.8768,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7267417,74.9848773,52.0,16.56050955,11.0,14.0,15.0,14.5,8.92,3.3528000000000002,4.4196,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7267124,74.9847969,51.0,16.24203822,10.0,16.0,15.0,15.5,8.92,3.048,4.7244,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7265882,74.9848465,58.0,18.47133758,10.0,13.0,15.0,14.0,8.92,3.048,4.2672,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7270927,74.9847179,57.0,18.15286624,10.0,18.0,17.0,17.5,8.92,3.048,5.3340000000000005,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7268732,74.9847211,70.0,22.29299363,11.0,21.0,18.0,19.5,8.92,3.3528000000000002,5.9436,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7267231,74.9847806,68.0,21.65605096,9.0,17.0,16.0,16.5,8.92,2.7432000000000003,5.0292,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.72669,74.9847077,64.0,20.38216561,10.0,16.0,15.0,15.5,8.92,3.048,4.7244,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7266219,74.9847334,50.0,15.92356688,7.0,12.0,11.0,11.5,8.92,2.1336,3.5052000000000003,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7265639,74.9847502,51.0,16.24203822,10.0,13.0,14.0,13.5,8.92,3.048,4.1148,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7270876,74.9845568,47.0,14.96815287,8.0,9.0,10.0,9.5,8.92,2.4384,2.8956,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7268786,74.9845879,69.0,21.97452229,9.0,16.0,17.0,16.5,8.92,2.7432000000000003,5.0292,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7267747,74.9846941,60.0,19.10828025,10.0,15.0,17.0,16.0,8.92,3.048,4.8768,1.0
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.726614,74.9846437,59.0,18.78980892,11.0,17.0,15.0,16.0,8.92,3.3528000000000002,4.8768,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339404,75.1056002,13.0,4.140127389,4.0,3.0,3.0,3.0,4.92,1.2192,0.9144000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338412,75.1055628,14.0,4.458598726,4.5,3.0,3.5,3.25,4.92,1.3716000000000002,0.9906,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338641,75.1056048,18.0,5.732484076,4.5,4.0,4.0,4.0,4.92,1.3716000000000002,1.2192,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339033,75.1055383,20.0,6.369426752,5.0,5.0,6.0,5.5,4.92,1.524,1.6764000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339108,75.1056052,17.0,5.414012739,5.0,3.0,4.0,3.5,4.92,1.524,1.0668,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6340082,75.1058205,23.0,7.324840764,6.0,6.0,5.0,5.5,4.92,1.8288000000000002,1.6764000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339285,75.1057708,21.0,6.687898089,5.5,5.0,4.5,4.75,4.92,1.6764000000000001,1.4478,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6337817,75.1057233,17.0,5.414012739,5.0,4.0,5.0,4.5,4.92,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339459,75.1058035,20.0,6.369426752,5.5,5.0,4.0,4.5,4.92,1.6764000000000001,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338317,75.105905,21.0,6.687898089,4.5,5.0,4.5,4.75,4.92,1.3716000000000002,1.4478,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338316,75.1058852,19.0,6.050955414,5.0,4.0,5.0,4.5,4.92,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338317,75.1058817,21.0,6.687898089,6.0,5.0,5.5,5.25,4.92,1.8288000000000002,1.6002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.63381,75.105885,19.0,6.050955414,5.0,4.0,5.0,4.5,4.92,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338717,75.1059483,17.0,5.414012739,4.5,4.0,5.0,4.5,4.92,1.3716000000000002,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6337767,75.1058617,17.0,5.414012739,4.0,3.0,4.0,3.5,4.92,1.2192,1.0668,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338184,75.1059525,16.0,5.095541401,4.0,3.0,4.0,3.5,4.92,1.2192,1.0668,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338133,75.1061933,17.0,5.414012739,4.0,3.0,5.0,4.0,4.92,1.2192,1.2192,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338383,75.1061817,15.0,4.777070064,5.0,4.0,3.5,3.75,4.92,1.524,1.143,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338263,75.1060869,13.0,4.140127389,4.0,3.0,4.0,3.5,4.92,1.2192,1.0668,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.633835,75.1061,14.0,4.458598726,4.5,4.0,3.5,3.75,4.92,1.3716000000000002,1.143,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.63377,75.1061933,13.0,4.140127389,4.0,3.0,4.0,3.5,4.92,1.2192,1.0668,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338311,75.1062748,15.0,4.777070064,4.5,4.0,3.0,3.5,4.92,1.3716000000000002,1.0668,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.633885,75.106295,16.0,5.095541401,4.5,3.0,4.0,3.5,4.92,1.3716000000000002,1.0668,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338049,75.1061795,19.0,6.050955414,5.0,5.0,6.0,5.5,4.92,1.524,1.6764000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6337417,75.1062833,13.0,4.140127389,4.0,3.0,4.0,3.5,4.92,1.2192,1.0668,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6337667,75.1063033,13.0,4.140127389,4.0,4.0,3.0,3.5,4.92,1.2192,1.0668,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338017,75.1063367,14.0,4.458598726,5.0,4.0,3.0,3.5,4.92,1.524,1.0668,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338059,75.1063318,13.0,4.140127389,4.5,4.0,3.0,3.5,4.92,1.3716000000000002,1.0668,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338533,75.1063383,13.0,4.140127389,4.0,3.0,3.0,3.0,4.92,1.2192,0.9144000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6334833,75.10629,18.0,5.732484076,5.5,5.0,6.0,5.5,4.92,1.6764000000000001,1.6764000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339563,75.1055838,15.0,4.777070064,5.0,4.0,4.5,4.25,4.92,1.524,1.2954,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339323,75.1055563,21.0,6.687898089,5.0,4.0,5.0,4.5,4.92,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.633935,75.10556,22.0,7.006369427,5.0,4.0,5.0,4.5,4.92,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6340533,75.105665,20.0,6.369426752,5.0,5.0,6.0,5.5,4.92,1.524,1.6764000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339649,75.1056536,15.0,4.777070064,5.0,5.0,6.0,5.5,4.92,1.524,1.6764000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339139,75.105635,19.0,6.050955414,5.0,5.0,4.0,4.5,4.92,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339608,75.1057419,19.0,6.050955414,5.0,4.0,5.0,4.5,4.92,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.633957,75.1057792,19.0,6.050955414,5.0,5.0,6.0,5.5,4.92,1.524,1.6764000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.63389,75.1058417,19.0,6.050955414,5.5,6.0,5.0,5.5,4.92,1.6764000000000001,1.6764000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339453,75.1057819,19.0,6.050955414,5.0,5.0,4.5,4.75,4.92,1.524,1.4478,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339233,75.1059126,22.0,7.006369427,6.0,6.0,5.5,5.75,4.92,1.8288000000000002,1.7526000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339133,75.1059017,21.0,6.687898089,6.0,5.0,5.0,5.0,4.92,1.8288000000000002,1.524,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.633995,75.1059267,22.0,7.006369427,5.5,5.0,6.0,5.5,4.92,1.6764000000000001,1.6764000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.634005,75.1059767,16.0,5.095541401,5.5,5.0,4.5,4.75,4.92,1.6764000000000001,1.4478,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.633909,75.1059328,19.0,6.050955414,5.0,4.0,5.0,4.5,4.92,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6340433,75.1059967,20.0,6.369426752,5.5,5.0,5.5,5.25,4.92,1.6764000000000001,1.6002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339184,75.1059617,19.0,6.050955414,5.0,4.0,5.0,4.5,4.92,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338958,75.1061141,22.0,7.006369427,6.0,5.0,5.5,5.25,4.92,1.8288000000000002,1.6002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.633825,75.1060983,20.0,6.369426752,5.0,6.0,5.0,5.5,4.92,1.524,1.6764000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6343968,75.1066383,18.0,5.732484076,5.0,4.0,5.0,4.5,4.92,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.634395,75.10663,17.0,5.414012739,5.0,4.0,5.0,4.5,4.92,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338333,75.1061717,22.0,7.006369427,6.0,5.0,6.0,5.5,4.92,1.8288000000000002,1.6764000000000001,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338967,75.106205,19.0,6.050955414,5.0,5.0,4.5,4.75,4.92,1.524,1.4478,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6342967,75.1067917,18.0,5.732484076,5.0,5.0,4.0,4.5,4.92,1.524,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338328,75.1063382,19.0,6.050955414,4.5,5.0,4.0,4.5,4.92,1.3716000000000002,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338383,75.1063333,20.0,6.369426752,5.5,5.0,5.0,5.0,4.92,1.6764000000000001,1.524,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338487,75.1064153,15.0,4.777070064,4.0,4.0,5.0,4.5,4.92,1.2192,1.3716000000000002,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338483,75.106415,23.0,7.324840764,6.5,6.0,6.5,6.25,4.92,1.9812,1.905,1.0
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338242,75.106445,16.0,5.095541401,5.5,4.0,5.0,4.5,4.92,1.6764000000000001,1.3716000000000002,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.757965,75.3074267,28.0,8.917197452,11.0,6.0,5.8,5.9,7.92,3.3528000000000002,1.7983200000000001,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580218,75.3074069,23.0,7.324840764,9.0,5.0,4.5,4.75,7.92,2.7432000000000003,1.4478,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.75801,75.3074483,17.0,5.414012739,7.5,4.0,3.5,3.75,7.92,2.286,1.143,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.758038,75.3075402,38.0,12.10191083,10.0,7.0,7.2,7.1,7.92,3.048,2.16408,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.75803,75.3075417,59.0,18.78980892,14.0,9.0,8.7,8.85,7.92,4.2672,2.69748,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579793,75.3075339,24.0,7.643312102,9.0,6.0,5.0,5.5,7.92,2.7432000000000003,1.6764000000000001,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579917,75.3075492,28.0,8.917197452,8.0,4.0,3.6,3.8,7.92,2.4384,1.15824,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579729,75.3076118,14.0,4.458598726,6.0,2.9,3.0,2.95,7.92,1.8288000000000002,0.8991600000000001,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579933,75.3076283,32.0,10.1910828,9.5,4.0,4.3,4.15,7.92,2.8956,1.2649200000000003,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579697,75.3079138,18.0,5.732484076,7.0,5.0,4.0,4.5,7.92,2.1336,1.3716000000000002,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579161,75.3078867,41.0,13.05732484,11.2,8.0,8.5,8.25,7.92,3.41376,2.5146,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579083,75.3078759,14.0,4.458598726,7.0,4.0,3.7,3.85,7.92,2.1336,1.17348,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579059,75.3079549,7.0,2.229299363,5.0,3.0,3.0,3.0,7.92,1.524,0.9144000000000001,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.75802,75.3080536,22.0,7.006369427,7.0,4.0,3.2,3.6,7.92,2.1336,1.09728,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580133,75.30804,17.0,5.414012739,7.9,4.0,3.8,3.9,7.92,2.4079200000000003,1.18872,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578693,75.3081821,34.0,10.82802548,12.0,7.0,6.0,6.5,7.92,3.6576000000000004,1.9812,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578511,75.3082069,34.0,10.82802548,12.0,5.0,6.0,5.5,7.92,3.6576000000000004,1.6764000000000001,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.757905,75.308265,38.0,12.10191083,12.0,7.2,7.8,7.5,7.92,3.6576000000000004,2.286,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579017,75.3082617,10.0,3.184713376,5.0,3.0,3.0,3.0,7.92,1.524,0.9144000000000001,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579696,75.3083543,42.0,13.37579618,12.0,8.0,7.0,7.5,7.92,3.6576000000000004,2.286,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578135,75.3083694,29.0,9.23566879,11.5,7.2,7.6,7.4,7.92,3.5052000000000003,2.25552,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579267,75.3083817,25.0,7.961783439,9.2,6.0,5.5,5.75,7.92,2.80416,1.7526000000000002,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578505,75.3086092,62.0,19.74522293,15.0,11.0,10.5,10.75,7.92,4.572,3.2766,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577917,75.3085633,9.0,2.866242038,5.0,2.0,2.5,2.25,7.92,1.524,0.6858000000000001,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.75778,75.3085983,41.0,13.05732484,11.9,7.0,8.0,7.5,7.92,3.62712,2.286,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577481,75.3085591,14.0,4.458598726,8.0,4.0,3.0,3.5,7.92,2.4384,1.0668,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7576919,75.3086714,63.0,20.06369427,13.2,9.0,10.0,9.5,7.92,4.02336,2.8956,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.75771,75.3086337,40.0,12.7388535,13.0,9.0,7.0,8.0,7.92,3.9624,2.4384,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577117,75.308635,29.0,9.23566879,10.0,7.0,6.5,6.75,7.92,3.048,2.0574,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.757722,75.3086415,29.0,9.23566879,9.0,4.0,3.0,3.5,7.92,2.7432000000000003,1.0668,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577266,75.3086129,28.0,8.917197452,10.0,6.0,6.0,6.0,7.92,3.048,1.8288000000000002,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.757825,75.3086387,58.0,18.47133758,12.0,8.0,7.0,7.5,7.92,3.6576000000000004,2.286,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577756,75.3086582,28.0,8.917197452,9.2,6.0,4.0,5.0,7.92,2.80416,1.524,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577969,75.308431,45.0,14.33121019,12.0,7.0,8.0,7.5,7.92,3.6576000000000004,2.286,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577597,75.3084324,9.0,2.866242038,4.0,2.0,2.0,2.0,7.92,1.2192,0.6096,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577267,75.3085717,37.0,11.78343949,10.0,8.0,8.0,8.0,7.92,3.048,2.4384,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578757,75.3078643,43.0,13.69426752,14.5,9.0,11.0,10.0,7.92,4.4196,3.048,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578174,75.3078619,20.0,6.369426752,7.0,4.0,5.0,4.5,7.92,2.1336,1.3716000000000002,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578645,75.3077431,22.0,7.006369427,10.0,6.0,5.0,5.5,7.92,3.048,1.6764000000000001,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.757855,75.307645,28.0,8.917197452,9.0,6.0,5.0,5.5,7.92,2.7432000000000003,1.6764000000000001,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578789,75.3076617,30.0,9.554140127,11.0,7.0,7.0,7.0,7.92,3.3528000000000002,2.1336,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579076,75.3075482,34.0,10.82802548,11.5,6.0,6.8,6.4,7.92,3.5052000000000003,1.9507200000000002,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578767,75.3075619,38.0,12.10191083,12.0,6.0,5.0,5.5,7.92,3.6576000000000004,1.6764000000000001,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579063,75.3075194,28.0,8.917197452,8.0,3.0,3.0,3.0,7.92,2.4384,0.9144000000000001,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578983,75.307518,42.0,13.37579618,11.5,8.0,9.0,8.5,7.92,3.5052000000000003,2.5908,1.0
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579366,75.30741,26.0,8.280254777,9.0,5.0,5.3,5.15,7.92,2.7432000000000003,1.5697200000000002,1.0
